user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
1372,2023-02-22,Basic,199,23.6,4,1,10,17,No
1373,2023-12-22,Premium,699,24.7,3,4,16,7,Yes
1374,2024-09-18,Premium,699,8.5,8,2,24,46,Yes
1375,2023-10-14,Standard,399,24.6,0,2,21,14,No
1376,2024-08-20,Basic,199,24.3,8,5,17,55,No
1377,2023-07-31,Basic,199,23.7,4,5,25,40,Yes
1378,2024-02-09,Standard,399,8.4,3,4,15,40,No
1379,2023-04-06,Basic,199,6.2,6,2,29,9,No
1380,2023-07-04,Standard,399,11.8,2,1,12,36,No
1381,2024-09-14,Premium,699,1.0,2,1,19,52,Yes
1382,2024-02-17,Basic,199,4.0,6,1,5,29,No
1383,2023-01-22,Basic,199,3.9,0,4,34,6,Yes
1384,2023-10-02,Basic,199,19.2,0,1,1,15,No
1385,2023-12-13,Basic,199,19.9,0,0,1,34,No
1386,2023-06-17,Premium,699,5.5,7,4,6,57,Yes
1387,2024-10-04,Standard,399,12.2,3,0,22,34,No
1388,2024-06-07,Premium,699,1.0,0,0,8,34,Yes
1389,2023-05-31,Standard,399,0.5,3,0,10,14,No
1390,2023-04-26,Standard,399,6.0,6,5,19,56,Yes
1391,2024-09-22,Standard,399,24.8,3,0,11,18,No
1392,2024-03-14,Standard,399,9.3,1,0,8,38,Yes
1393,2023-11-05,Premium,699,15.2,6,1,22,57,No
1394,2024-01-13,Premium,699,9.0,1,2,19,58,Yes
1395,2024-02-04,Standard,399,19.8,2,5,5,9,Yes
1396,2023-10-13,Standard,399,20.5,1,4,31,27,No
1397,2023-11-23,Basic,199,8.4,2,1,6,49,No
1398,2023-05-22,Standard,399,12.3,6,4,28,50,Yes
1399,2024-06-29,Premium,699,9.9,8,3,16,34,Yes
1400,2023-08-13,Premium,699,9.9,6,4,15,36,No
1401,2024-07-25,Premium,699,6.3,0,1,6,54,Yes
1402,2023-05-23,Standard,399,23.1,0,2,9,23,No
1403,2023-08-18,Standard,399,4.0,8,3,30,15,Yes
1404,2024-03-10,Basic,199,3.4,2,3,9,46,Yes
1405,2023-06-11,Standard,399,17.7,1,3,4,53,Yes
1406,2024-03-02,Basic,199,9.4,1,1,10,4,Yes
1407,2023-11-03,Basic,199,12.0,2,5,12,33,No
1408,2023-04-24,Standard,399,18.2,7,5,27,44,Yes
1409,2023-06-14,Basic,199,22.1,0,4,4,48,Yes
1410,2024-08-08,Basic,199,20.9,7,4,26,45,No
1411,2024-06-18,Premium,699,17.9,6,1,20,17,No
1412,2023-07-08,Standard,399,18.7,6,4,9,3,Yes
1413,2024-10-30,Premium,699,15.3,1,5,36,29,Yes
1414,2024-03-10,Premium,699,20.8,2,0,26,51,No
1415,2023-12-10,Basic,199,3.2,1,2,18,38,Yes
1416,2023-01-12,Basic,199,7.4,8,0,16,4,Yes
1417,2024-08-06,Standard,399,14.0,0,1,13,17,Yes
1418,2023-11-13,Premium,699,14.3,7,0,3,3,No
1419,2024-02-05,Basic,199,18.9,6,4,23,12,Yes
1420,2024-05-30,Premium,699,24.4,1,2,23,26,No
1421,2024-05-03,Basic,199,20.3,2,0,33,37,No
1422,2024-10-02,Premium,699,7.6,2,5,3,29,Yes
1423,2024-05-28,Basic,199,22.2,2,5,15,10,No
1424,2023-10-25,Premium,699,23.3,5,3,34,50,Yes
1425,2024-09-13,Standard,399,1.5,6,1,28,13,No
1426,2023-11-13,Basic,199,14.4,7,0,10,51,Yes
1427,2023-06-15,Premium,699,12.7,7,2,6,10,No
1428,2024-04-16,Basic,199,14.6,5,0,18,4,Yes
1429,2023-05-07,Standard,399,24.5,7,5,31,59,Yes
1430,2024-11-27,Premium,699,1.5,4,3,32,26,Yes
1431,2024-06-02,Basic,199,9.5,5,2,29,5,No
1432,2023-09-08,Standard,399,22.0,0,4,17,41,Yes
1433,2024-02-13,Premium,699,0.7,1,2,36,24,Yes
1434,2024-04-24,Basic,199,10.0,7,5,15,5,Yes
1435,2023-04-21,Premium,699,22.6,7,0,35,5,Yes
1436,2024-09-10,Standard,399,5.4,5,0,28,20,No
1437,2024-07-12,Standard,399,17.7,7,0,14,17,No
1438,2024-09-07,Basic,199,4.1,3,2,31,36,Yes
1439,2023-08-05,Standard,399,23.4,5,3,4,30,Yes
1440,2024-02-19,Basic,199,7.1,2,0,28,9,Yes
1441,2023-09-23,Basic,199,21.9,7,3,20,33,Yes
1442,2023-07-23,Basic,199,2.8,6,2,4,48,Yes
1443,2024-12-14,Standard,399,12.3,8,5,27,50,Yes
1444,2024-09-03,Standard,399,22.9,6,0,23,35,No
1445,2023-11-21,Basic,199,18.2,2,2,5,42,No
1446,2024-11-21,Basic,199,22.5,2,3,10,55,Yes
1447,2023-05-09,Standard,399,13.3,0,3,17,60,No
1448,2023-07-12,Premium,699,16.2,1,0,29,13,No
1449,2023-07-15,Standard,399,19.5,6,1,35,22,Yes
1450,2024-05-29,Premium,699,9.6,5,0,1,19,No
1451,2024-07-09,Basic,199,16.4,7,3,32,26,Yes
1452,2024-03-14,Standard,399,24.4,5,0,34,59,Yes
1453,2024-11-06,Standard,399,14.0,2,4,12,27,Yes
1454,2023-04-02,Premium,699,16.0,1,0,28,51,No
1455,2024-09-30,Premium,699,15.6,6,0,2,31,No
1456,2023-10-24,Premium,699,16.0,8,4,7,51,Yes
1457,2024-04-25,Standard,399,6.0,7,4,14,24,Yes
1458,2024-12-21,Basic,199,24.2,7,3,23,58,No
1459,2024-11-05,Premium,699,0.7,5,1,26,32,Yes
1460,2024-02-29,Standard,399,21.0,6,5,20,15,Yes
1461,2023-11-22,Basic,199,1.1,5,4,1,52,Yes
1462,2023-07-17,Standard,399,24.0,6,1,11,35,No
1463,2023-06-27,Premium,699,20.8,6,1,26,60,No
1464,2023-05-10,Standard,399,13.2,6,1,21,6,No
1465,2024-07-20,Premium,699,16.0,6,5,8,58,Yes
1466,2024-08-30,Basic,199,5.5,1,0,21,27,Yes
1467,2023-05-14,Basic,199,15.6,8,0,2,36,Yes
1468,2023-09-09,Standard,399,5.1,3,2,23,12,No
1469,2024-10-04,Premium,699,19.4,0,2,25,5,No
1470,2023-07-04,Basic,199,3.2,1,0,7,9,Yes
1471,2023-01-23,Basic,199,12.6,5,1,5,25,Yes
1472,2023-11-18,Standard,399,12.4,1,1,5,43,No
1473,2024-11-06,Premium,699,20.3,2,2,29,0,No
1474,2024-09-06,Premium,699,3.4,5,2,3,30,Yes
1475,2024-07-02,Premium,699,4.4,4,0,1,12,No
1476,2023-08-11,Basic,199,13.0,2,1,34,55,No
1477,2023-10-02,Basic,199,3.9,1,5,21,44,No
1478,2023-10-29,Standard,399,5.4,1,2,31,45,Yes
1479,2024-12-04,Standard,399,11.2,6,1,32,16,Yes
1480,2023-11-16,Premium,699,24.1,1,4,18,50,No
1481,2024-09-02,Basic,199,23.9,7,3,14,56,Yes
1482,2024-08-03,Premium,699,20.5,1,4,18,24,Yes
1483,2024-06-07,Standard,399,22.5,1,3,24,10,No
1484,2023-07-04,Standard,399,7.7,8,2,27,25,Yes
1485,2024-01-16,Standard,399,19.9,5,1,28,4,Yes
1486,2023-12-03,Standard,399,19.6,1,0,10,20,No
1487,2023-10-18,Basic,199,14.4,5,1,30,35,Yes
1488,2024-11-18,Premium,699,13.4,1,4,14,17,No
1489,2023-07-21,Basic,199,17.2,6,2,27,52,Yes
1490,2023-06-25,Basic,199,12.7,4,3,32,7,Yes
1491,2024-10-21,Premium,699,15.0,3,4,21,1,Yes
1492,2023-02-07,Premium,699,22.8,4,1,1,53,No
1493,2024-03-01,Premium,699,1.5,0,0,34,30,Yes
1494,2023-11-17,Premium,699,7.2,5,3,20,5,No
1495,2023-05-05,Standard,399,10.1,7,3,4,54,Yes
1496,2023-11-27,Standard,399,1.2,0,0,7,8,Yes
1497,2024-01-13,Premium,699,6.0,1,1,28,46,No
1498,2023-04-24,Premium,699,23.4,0,2,1,56,No
1499,2024-01-24,Basic,199,2.3,5,5,20,39,Yes
1500,2023-06-01,Standard,399,23.2,7,0,11,8,No
1501,2024-05-04,Premium,699,16.1,1,4,27,33,Yes
1502,2023-09-28,Premium,699,24.4,5,5,32,30,Yes
1503,2023-07-30,Standard,399,9.1,3,5,6,41,No
1504,2023-08-10,Premium,699,2.3,7,0,5,13,Yes
1505,2024-06-24,Standard,399,5.1,1,2,25,13,No
1506,2024-05-31,Premium,699,19.1,4,5,21,29,Yes
1507,2024-06-09,Basic,199,5.9,5,3,9,28,No
1508,2024-08-14,Basic,199,5.1,4,3,26,10,No
1509,2024-04-16,Premium,699,4.1,1,5,7,7,Yes
1510,2024-07-17,Basic,199,1.2,8,3,18,22,Yes
1511,2023-12-08,Basic,199,11.1,2,3,23,32,Yes
1512,2024-03-08,Basic,199,7.2,1,0,29,41,No
1513,2024-05-20,Basic,199,5.1,2,4,19,17,No
1514,2023-08-13,Premium,699,3.2,0,5,28,15,No
1515,2023-10-10,Basic,199,22.4,4,1,4,4,No
1516,2024-12-09,Basic,199,10.1,1,1,26,46,No
1517,2024-09-02,Standard,399,5.5,3,2,32,40,Yes
1518,2023-11-09,Standard,399,2.8,8,5,1,39,Yes
1519,2024-04-11,Premium,699,4.7,1,1,16,11,Yes
1520,2023-09-28,Basic,199,16.8,6,2,1,1,Yes
1521,2024-08-20,Basic,199,17.1,0,4,11,22,No
1522,2024-08-03,Basic,199,21.9,7,0,32,2,No
1523,2023-04-07,Premium,699,21.0,8,4,19,10,No
1524,2024-07-12,Basic,199,20.2,5,3,20,31,Yes
1525,2024-12-28,Standard,399,6.7,7,0,32,52,Yes
1526,2024-10-17,Standard,399,19.5,7,0,34,17,No
1527,2023-02-01,Basic,199,24.5,3,5,10,9,No
1528,2024-10-16,Basic,199,9.3,1,1,28,58,No
1529,2023-09-29,Basic,199,22.0,8,3,18,56,Yes
1530,2023-10-10,Premium,699,22.3,6,4,23,26,No
1531,2023-05-06,Standard,399,1.5,8,5,13,21,Yes
1532,2024-05-25,Standard,399,14.4,5,2,30,7,No
1533,2024-11-11,Premium,699,11.9,2,4,10,18,No
1534,2023-08-11,Basic,199,12.4,1,2,20,0,No
1535,2023-01-01,Standard,399,1.8,4,0,8,27,Yes
1536,2024-07-28,Basic,199,3.9,4,4,17,42,Yes
1537,2023-03-24,Basic,199,18.0,2,5,6,12,No
1538,2024-01-31,Standard,399,1.3,5,1,15,51,Yes
1539,2023-11-15,Standard,399,24.2,1,2,26,58,Yes
1540,2023-07-24,Basic,199,17.1,5,4,28,8,No
1541,2024-08-03,Standard,399,10.7,3,2,9,19,Yes
1542,2024-03-28,Premium,699,13.9,6,3,30,6,Yes
1543,2024-03-06,Premium,699,12.8,5,3,21,22,Yes
1544,2023-05-24,Standard,399,1.2,8,0,30,49,Yes
1545,2024-08-02,Premium,699,19.8,8,2,20,8,No
1546,2024-04-18,Standard,399,19.0,6,1,4,25,No
1547,2024-10-27,Premium,699,21.1,1,0,30,17,No
1548,2023-03-04,Basic,199,15.1,4,4,22,30,Yes
1549,2024-07-29,Basic,199,18.6,0,5,33,13,No
1550,2023-01-07,Premium,699,3.8,2,2,32,40,Yes
1551,2024-06-16,Standard,399,3.3,0,1,13,38,No
1552,2024-02-05,Basic,199,5.5,7,0,16,53,No
1553,2024-07-13,Basic,199,7.8,7,1,8,52,Yes
1554,2023-07-09,Standard,399,21.6,1,3,29,9,No
1555,2023-10-24,Basic,199,4.7,8,1,16,30,Yes
1556,2024-01-31,Premium,699,24.0,7,2,7,42,Yes
1557,2023-05-04,Premium,699,11.9,6,1,7,1,No
1558,2024-11-03,Premium,699,0.8,4,0,25,41,Yes
1559,2024-04-14,Premium,699,1.5,5,1,29,29,No
1560,2023-08-04,Standard,399,24.6,5,4,1,54,No
1561,2024-11-02,Standard,399,10.1,1,1,34,41,Yes
1562,2023-11-07,Premium,699,11.8,2,2,22,50,No
1563,2023-07-04,Standard,399,22.9,7,3,5,30,Yes
1564,2024-08-25,Premium,699,19.5,8,2,33,8,No
1565,2023-06-12,Premium,699,14.8,6,0,23,2,Yes
1566,2023-08-26,Basic,199,16.8,7,5,7,30,Yes
1567,2024-03-06,Premium,699,3.1,2,5,16,57,Yes
1568,2024-03-28,Basic,199,15.5,1,0,4,54,No
1569,2023-05-17,Standard,399,23.1,5,0,2,44,Yes
1570,2023-08-19,Premium,699,5.4,4,3,36,28,Yes
1571,2024-10-06,Basic,199,11.1,8,1,11,5,No
1572,2024-08-04,Premium,699,5.5,2,0,7,23,No
1573,2024-08-07,Premium,699,8.8,8,3,5,12,No
1574,2024-03-13,Standard,399,9.1,8,1,33,51,Yes
1575,2023-04-14,Premium,699,21.9,1,1,25,50,No
1576,2023-10-24,Basic,199,6.1,8,2,32,1,Yes
1577,2024-08-12,Standard,399,17.7,1,1,25,18,Yes
1578,2024-07-13,Basic,199,23.3,8,2,34,25,Yes
1579,2024-03-07,Premium,699,14.8,4,5,8,1,Yes
1580,2023-12-04,Standard,399,8.7,0,1,13,13,No
1581,2023-02-06,Premium,699,6.3,1,4,4,57,No
1582,2023-10-05,Standard,399,23.8,1,4,5,30,No
1583,2024-03-17,Premium,699,3.0,7,4,3,14,Yes
1584,2023-07-20,Standard,399,19.6,3,0,20,59,Yes
1585,2024-01-22,Premium,699,17.2,0,4,25,30,Yes
1586,2023-05-01,Premium,699,11.0,6,4,9,8,Yes
1587,2023-08-26,Premium,699,9.1,5,3,24,58,Yes
1588,2023-01-16,Basic,199,6.1,8,4,1,2,No
1589,2023-10-17,Premium,699,20.4,1,0,16,8,No
1590,2024-05-05,Basic,199,9.1,3,2,21,8,No
1591,2024-05-21,Premium,699,16.6,1,2,8,60,Yes
1592,2024-01-11,Premium,699,22.5,3,3,23,45,Yes
1593,2024-12-15,Premium,699,21.8,3,4,19,57,Yes
1594,2024-05-12,Premium,699,3.1,5,3,33,45,Yes
1595,2024-07-20,Standard,399,5.5,2,4,6,14,Yes
1596,2024-10-27,Basic,199,9.6,2,0,8,15,No
1597,2023-11-04,Standard,399,1.0,0,2,8,17,Yes
1598,2024-01-29,Basic,199,7.3,6,3,4,1,No
1599,2023-02-23,Standard,399,6.0,6,1,3,42,Yes
1600,2023-12-11,Premium,699,1.3,5,0,20,58,Yes
1601,2024-03-13,Standard,399,19.1,5,5,14,53,Yes
1602,2024-11-25,Premium,699,20.3,8,3,4,60,Yes
1603,2024-04-23,Standard,399,11.9,8,2,35,10,No
1604,2023-10-08,Premium,699,3.7,0,2,16,51,Yes
1605,2024-09-22,Basic,199,19.4,4,2,16,36,Yes
1606,2023-01-13,Standard,399,7.1,4,5,24,51,No
1607,2024-04-18,Basic,199,14.4,5,2,20,54,Yes
1608,2024-07-23,Basic,199,0.7,0,2,29,30,Yes
1609,2023-11-18,Basic,199,1.9,1,2,27,57,Yes
1610,2023-08-21,Basic,199,4.9,4,2,29,55,Yes
1611,2023-07-08,Premium,699,4.1,0,1,12,7,No
1612,2023-03-04,Premium,699,21.6,5,0,33,35,No
1613,2023-12-28,Premium,699,24.4,0,5,17,54,No
1614,2023-04-26,Premium,699,15.2,5,0,3,4,No
1615,2024-11-28,Premium,699,6.3,5,4,5,23,No
1616,2024-01-04,Standard,399,16.2,4,1,5,1,No
1617,2024-09-28,Standard,399,22.5,5,3,27,60,No
1618,2023-04-19,Basic,199,9.5,4,1,11,58,No
1619,2024-08-18,Premium,699,20.3,8,5,14,49,Yes
1620,2023-06-03,Premium,699,23.5,6,4,23,2,No
1621,2024-10-07,Standard,399,23.9,3,4,6,32,No
1622,2024-04-28,Premium,699,13.7,1,4,27,51,Yes
1623,2023-10-28,Premium,699,13.2,5,2,34,12,No
1624,2023-04-29,Basic,199,6.5,5,1,22,29,Yes
1625,2024-06-01,Premium,699,11.4,6,2,16,5,Yes
1626,2024-08-06,Basic,199,16.5,3,3,24,50,Yes
1627,2024-09-12,Basic,199,6.5,6,5,35,37,Yes
1628,2023-06-01,Standard,399,8.9,1,0,19,26,No
1629,2023-06-20,Premium,699,16.0,3,1,32,56,No
1630,2023-04-14,Basic,199,7.0,8,5,27,59,Yes
1631,2023-05-16,Basic,199,20.9,0,5,3,10,No
1632,2024-07-24,Premium,699,23.0,6,2,34,8,Yes
1633,2023-02-16,Basic,199,3.4,5,4,19,38,Yes
1634,2024-03-22,Basic,199,23.8,6,5,23,28,Yes
1635,2024-06-05,Standard,399,17.7,2,5,31,49,Yes
1636,2023-11-25,Basic,199,22.4,5,5,10,41,Yes
1637,2023-12-16,Standard,399,13.0,4,0,12,14,No
1638,2023-11-23,Basic,199,22.5,8,3,34,18,Yes
1639,2024-09-22,Basic,199,1.5,3,3,10,33,Yes
1640,2024-03-25,Standard,399,9.0,2,0,7,18,No
1641,2023-08-26,Basic,199,7.6,4,4,11,48,Yes
1642,2023-06-22,Premium,699,4.0,3,4,18,53,Yes
1643,2024-05-15,Basic,199,24.0,8,4,3,51,Yes
1644,2024-04-09,Basic,199,5.5,6,5,24,28,Yes
1645,2023-09-27,Standard,399,18.0,1,3,8,56,Yes
1646,2023-08-16,Basic,199,24.8,1,2,9,51,Yes
1647,2024-06-09,Premium,699,8.5,8,2,5,17,Yes
1648,2024-12-23,Premium,699,17.8,5,0,5,27,Yes
1649,2023-02-06,Premium,699,5.2,8,5,21,53,No
1650,2024-04-26,Premium,699,6.5,6,1,1,43,Yes
1651,2023-04-01,Basic,199,20.4,7,2,32,8,Yes
1652,2024-12-28,Premium,699,0.6,1,3,14,35,Yes
1653,2023-08-29,Basic,199,10.7,4,4,3,24,Yes
1654,2023-10-27,Premium,699,12.4,2,2,23,53,Yes
1655,2023-10-30,Premium,699,12.5,6,4,32,22,Yes
1656,2024-11-09,Basic,199,3.3,4,3,15,28,Yes
1657,2024-02-12,Standard,399,4.8,5,5,8,7,Yes
1658,2023-08-29,Premium,699,19.5,7,3,9,38,Yes
1659,2023-11-27,Basic,199,7.1,3,3,19,3,No
1660,2023-02-25,Standard,399,10.6,7,3,21,25,Yes
1661,2024-04-03,Standard,399,18.3,5,5,32,52,Yes
1662,2023-04-23,Standard,399,14.5,2,4,15,13,No
1663,2024-01-24,Premium,699,3.7,8,0,22,60,Yes
1664,2023-08-04,Basic,199,22.8,8,0,22,41,Yes
1665,2023-08-23,Standard,399,5.4,2,4,35,25,No
1666,2023-09-12,Standard,399,22.8,5,3,11,13,No
1667,2024-05-11,Basic,199,21.2,8,0,3,32,Yes
1668,2023-09-11,Basic,199,7.4,0,1,11,40,No
1669,2023-10-04,Basic,199,18.9,6,5,18,25,Yes
1670,2024-07-08,Basic,199,2.3,6,0,5,0,No
1671,2023-11-16,Premium,699,2.8,6,1,10,53,Yes
1672,2023-04-13,Standard,399,13.1,0,2,28,17,No
1673,2024-07-28,Standard,399,9.7,6,0,31,14,No
1674,2024-05-23,Standard,399,7.5,8,4,31,15,Yes
1675,2024-08-14,Premium,699,23.8,8,5,26,6,Yes
1676,2024-10-20,Basic,199,19.4,7,2,26,30,Yes
1677,2024-05-16,Standard,399,4.0,1,0,22,35,Yes
1678,2024-08-03,Premium,699,2.6,6,4,16,53,Yes
1679,2023-06-04,Basic,199,19.3,4,3,4,19,No
1680,2024-07-29,Basic,199,17.4,6,0,21,17,No
1681,2024-06-10,Standard,399,12.7,3,2,35,29,No
1682,2023-01-14,Premium,699,23.1,6,5,6,4,Yes
1683,2023-04-27,Basic,199,18.8,2,1,34,28,No
1684,2024-07-14,Basic,199,12.6,8,3,28,8,No
1685,2024-11-23,Standard,399,0.7,1,3,26,18,No
1686,2023-10-25,Standard,399,8.4,5,4,34,41,Yes
1687,2024-04-18,Premium,699,20.2,5,4,14,38,Yes
1688,2024-04-30,Basic,199,23.2,2,1,22,33,No
1689,2023-01-06,Basic,199,10.7,2,3,21,4,No
1690,2023-03-04,Standard,399,5.4,1,4,13,29,Yes
1691,2023-08-20,Premium,699,15.1,1,2,30,40,Yes
1692,2024-03-12,Standard,399,23.2,4,2,1,52,No
1693,2024-11-06,Premium,699,9.5,6,2,20,35,Yes
1694,2023-09-27,Basic,199,15.0,1,5,5,13,Yes
1695,2023-12-05,Premium,699,3.6,8,4,7,41,Yes
1696,2023-08-26,Premium,699,24.2,7,1,18,10,Yes
1697,2023-01-01,Basic,199,23.3,2,1,6,10,No
1698,2024-03-11,Standard,399,22.5,0,1,5,32,No
1699,2024-01-22,Premium,699,8.5,8,0,31,15,No
1700,2024-09-11,Standard,399,9.2,8,2,31,33,Yes
1701,2024-07-27,Basic,199,23.7,4,5,11,9,No
1702,2024-03-21,Standard,399,17.5,4,5,32,7,No
1703,2024-03-10,Premium,699,4.9,5,3,23,49,Yes
1704,2023-01-11,Basic,199,22.0,3,3,36,23,Yes
1705,2023-04-07,Basic,199,9.3,3,0,29,37,Yes
1706,2023-10-09,Standard,399,12.8,0,4,17,17,Yes
1707,2024-08-08,Premium,699,10.3,4,2,31,40,Yes
1708,2024-10-25,Basic,199,24.9,7,3,31,11,Yes
1709,2024-12-23,Premium,699,1.4,0,4,7,57,Yes
1710,2023-05-03,Premium,699,21.8,2,0,12,26,No
1711,2023-10-12,Basic,199,16.1,0,2,29,6,No
1712,2024-08-23,Basic,199,8.7,5,5,2,10,No
1713,2023-03-04,Premium,699,13.2,6,3,24,53,Yes
1714,2023-06-26,Basic,199,20.7,8,1,13,46,Yes
1715,2024-10-12,Standard,399,7.3,3,5,3,32,Yes
1716,2024-08-04,Premium,699,8.1,8,2,1,7,Yes
1717,2023-07-06,Premium,699,14.4,7,0,6,7,No
1718,2024-10-15,Premium,699,5.0,0,1,6,50,Yes
1719,2023-07-15,Standard,399,2.5,3,2,30,53,Yes
1720,2023-05-24,Premium,699,8.1,6,5,9,18,Yes
1721,2023-10-30,Premium,699,10.6,3,2,21,56,Yes
1722,2024-10-19,Standard,399,7.0,7,2,29,37,Yes
1723,2024-01-30,Premium,699,20.8,2,0,29,60,No
1724,2023-10-23,Basic,199,14.4,6,2,35,41,No
1725,2023-10-03,Basic,199,17.6,8,4,22,53,Yes
1726,2023-04-29,Basic,199,19.4,4,1,33,29,Yes
1727,2024-01-22,Premium,699,12.1,7,4,12,20,Yes
1728,2023-01-09,Premium,699,8.4,1,5,3,22,No
1729,2024-01-02,Basic,199,12.1,5,5,27,57,Yes
1730,2024-04-12,Standard,399,11.9,2,0,11,28,No
1731,2024-09-07,Premium,699,18.4,7,1,28,16,No
1732,2024-06-03,Standard,399,17.1,4,0,31,59,No
1733,2023-06-17,Basic,199,10.9,4,4,27,25,Yes
1734,2023-05-23,Premium,699,23.1,8,1,11,60,No
1735,2023-05-25,Basic,199,19.8,0,0,22,19,No
1736,2023-06-26,Standard,399,10.2,7,0,30,42,Yes
1737,2023-09-08,Standard,399,2.5,3,1,20,27,Yes
1738,2023-04-13,Basic,199,21.2,5,0,36,30,Yes
1739,2024-04-19,Standard,399,17.3,3,3,36,42,Yes
1740,2023-05-17,Premium,699,19.2,1,3,16,8,Yes
1741,2023-12-22,Standard,399,22.5,6,4,21,25,Yes
1742,2024-05-28,Standard,399,5.9,2,1,2,23,No
1743,2023-08-05,Basic,199,22.9,3,1,26,31,Yes
1744,2023-10-19,Standard,399,2.8,6,5,28,11,Yes
1745,2024-03-07,Standard,399,17.0,7,0,25,16,No
1746,2023-12-21,Basic,199,10.3,8,0,11,29,No
1747,2024-08-11,Premium,699,16.6,6,0,7,10,No
1748,2024-02-16,Premium,699,17.3,0,3,25,41,No
1749,2024-04-06,Standard,399,7.9,4,5,4,40,Yes
1750,2023-07-03,Premium,699,19.6,5,4,24,23,Yes
1751,2024-12-25,Standard,399,19.1,1,1,35,0,No
1752,2023-02-10,Premium,699,5.3,7,3,17,3,Yes
1753,2024-03-11,Basic,199,11.8,0,4,32,43,Yes
1754,2024-01-01,Standard,399,19.3,0,4,19,17,Yes
1755,2024-01-01,Standard,399,11.4,4,5,2,2,No
1756,2023-04-07,Premium,699,13.5,6,1,3,11,Yes
1757,2024-12-06,Basic,199,16.0,6,2,10,22,No
1758,2023-12-01,Premium,699,23.0,8,4,16,29,Yes
1759,2023-03-22,Standard,399,4.1,1,3,3,32,No
1760,2024-10-30,Standard,399,10.9,0,1,20,60,No
1761,2023-09-25,Premium,699,21.0,6,0,6,50,Yes
1762,2024-08-10,Standard,399,13.7,3,5,33,51,Yes
1763,2023-07-10,Standard,399,19.1,6,2,14,47,Yes
1764,2023-01-06,Standard,399,17.0,6,1,33,43,Yes
1765,2024-04-18,Standard,399,1.0,6,5,14,8,Yes
1766,2023-03-07,Premium,699,2.9,3,0,21,45,Yes
1767,2023-12-03,Premium,699,18.3,7,4,19,26,Yes
1768,2023-12-21,Premium,699,12.2,8,0,25,21,Yes
1769,2024-11-20,Standard,399,11.8,7,1,10,34,No
1770,2023-12-20,Standard,399,10.4,1,5,17,31,Yes
1771,2023-11-19,Basic,199,18.8,8,2,14,19,Yes
1772,2024-03-01,Standard,399,1.2,2,4,30,22,Yes
1773,2023-05-15,Basic,199,14.1,7,1,19,24,No
1774,2023-07-02,Standard,399,2.9,3,1,8,7,No
1775,2023-10-13,Basic,199,14.0,5,1,26,26,No
1776,2023-08-19,Standard,399,15.9,5,4,24,34,Yes
1777,2023-07-01,Standard,399,19.0,4,3,32,10,No
1778,2023-04-11,Standard,399,0.6,5,3,19,41,Yes
1779,2023-08-18,Standard,399,24.4,6,1,27,40,Yes
1780,2023-06-20,Basic,199,25.0,6,0,33,20,No
1781,2024-10-31,Premium,699,17.3,5,0,31,47,No
1782,2023-09-03,Standard,399,13.0,3,1,36,29,No
1783,2023-02-01,Basic,199,23.5,3,2,31,8,Yes
1784,2024-04-17,Basic,199,11.8,7,1,30,50,Yes
1785,2023-03-13,Premium,699,20.2,5,1,8,15,No
1786,2023-03-14,Basic,199,17.2,6,4,3,30,No
1787,2024-10-24,Standard,399,22.1,8,0,17,45,No
1788,2023-02-10,Premium,699,11.2,0,2,2,51,Yes
1789,2023-05-08,Standard,399,18.1,8,5,26,41,Yes
1790,2024-11-03,Basic,199,21.3,1,5,10,10,No
1791,2024-10-19,Standard,399,22.9,7,1,10,16,Yes
1792,2023-10-30,Premium,699,11.7,7,1,5,48,Yes
1793,2024-08-31,Premium,699,8.6,7,5,29,16,No
1794,2024-07-31,Basic,199,4.1,4,0,9,14,No
1795,2024-12-31,Standard,399,8.0,2,4,19,40,Yes
1796,2024-01-29,Standard,399,4.3,2,1,19,38,Yes
1797,2023-01-13,Standard,399,1.2,3,4,15,19,Yes
1798,2023-06-24,Standard,399,18.2,8,3,24,30,Yes
1799,2024-05-11,Standard,399,14.9,8,2,10,33,Yes
1800,2023-01-15,Premium,699,21.8,7,1,11,30,No
1801,2024-09-15,Premium,699,8.9,4,1,5,14,Yes
1802,2024-10-15,Premium,699,16.4,5,3,8,29,Yes
1803,2024-10-03,Basic,199,22.5,3,2,34,42,Yes
1804,2024-07-04,Basic,199,12.9,4,4,22,34,No
1805,2023-07-07,Basic,199,11.4,8,1,4,15,No
1806,2023-09-30,Premium,699,6.1,7,1,16,2,No
1807,2023-05-16,Premium,699,2.7,3,5,18,53,No
1808,2024-05-03,Premium,699,2.0,3,1,20,37,No
1809,2023-07-21,Standard,399,13.7,0,2,7,50,No
1810,2023-08-09,Standard,399,11.3,7,1,8,6,No
1811,2023-04-25,Premium,699,7.8,0,4,32,27,No
1812,2024-04-12,Premium,699,19.5,3,4,29,51,No
1813,2024-06-03,Basic,199,19.0,4,3,17,40,Yes
1814,2023-12-16,Standard,399,7.5,4,2,33,55,Yes
1815,2024-05-14,Standard,399,12.8,7,0,36,48,No
1816,2023-03-09,Basic,199,22.4,8,3,21,31,Yes
1817,2023-07-07,Standard,399,2.8,7,2,20,40,Yes
1818,2024-06-27,Basic,199,19.2,3,2,7,32,Yes
